StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,musicaccess,sad.song,sad.song.artist,ProlificID,deq_1_1,deq_1_2,deq_1_3,deq_1_4,mip.timinmg_First Click,mip.timinmg_Last Click,mip.timinmg_Page Submit,mip.timinmg_Click Count,deq_2_1,deq_2_2,deq_2_3,deq_2_4,song.timing_First Click,song.timing_Last Click,song.timing_Page Submit,song.timing_Click Count,deq_3_1,deq_3_2,deq_3_3,deq_3_4,reg.use_1,mecscale_1,mecscale_2,mecscale_3,mecscale_4,mecscale_5,mecscale_6,mecscale_7,mecscale_8,rrq_1,rrq_2,rrq_3,rrq_4,rrq_5,rrq_6,rrq_7,rrq_8,rrq_9,rrq_10,rrq_11,rrq_12,musebaq_1,musebaq_2,musebaq_3,musebaq_4,musebaq_5,musebaq_6,musebaq_7,musebaq_8,musebaq_9,age,gender,hours.listen,Q77
2018-12-05 21:27:08,2018-12-05 21:37:30,0,*******,100,622,1,2018-12-05 21:37:31,R_10C8DFHEus6a9pu,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Summertime sadness,Lana del ray,59aea0690516f6000197c000,3,1,3,2,141.431,141.431,142.169,1,3,1,3,1,17.751,174.664,180.173,4,2,1,4,3,71,2,1,1,1,1,2,2,2,4,4,5,2,2,3,4,4,4,3,3,4,4,4,3,2,4,4,2,3,2,7,0,3,1
2018-12-05 21:05:16,2018-12-05 21:38:26,0,*******,100,1989,1,2018-12-05 21:38:26,R_SQ09gyHVWNQZ14J,*******,*******,*******,*******,*******,*******,anonymous,EN,1,You are not alone,Michael Jackson,5acd2310436f55000100404b,3,5,4,3,0,0,145.799,0,5,7,7,5,0,0,181.671,0,6,7,7,5,85,1,1,1,2,1,1,2,2,5,5,5,5,5,2,4,4,1,1,4,5,4,5,5,5,5,4,5,5,5,8,1,3,3
2018-12-05 21:26:49,2018-12-05 21:38:45,0,*******,100,716,1,2018-12-05 21:38:45,R_3CPFzaiL524dZZR,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Jonathan David,"Belle and sebastian ",5bcdeebe0ba8a4000125fbf3,6,3,5,6,0,0,150.745,0,3,6,5,4,0,0,180.012,0,5,6,6,6,68,1,1,1,1,1,1,2,1,5,4,4,4,5,1,4,4,1,2,4,4,4,4,5,4,4,4,4,4,1,2,0,5,5
2018-12-05 21:30:53,2018-12-05 21:39:06,0,*******,100,493,1,2018-12-05 21:39:06,R_9plcEjm1pFApDQl,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"viva la vida ",coldplay,577ec49f4d107800016d9e35,1,1,1,3,152.062,152.062,152.479,1,1,1,2,3,0,0,180.113,0,3,4,4,4,0,1,1,1,2,1,1,2,2,4,5,4,4,4,3,4,4,4,3,2,3,4,4,4,4,4,4,4,4,3,4,1,4,3
2018-12-05 21:28:40,2018-12-05 21:39:23,0,*******,100,643,1,2018-12-05 21:39:23,R_T1rOFdgvHnT75UB,*******,*******,*******,*******,*******,*******,anonymous,EN,1,all by myself,"celine dion ",5beea2a802e8110001d8ce47,4,5,5,5,0,0,150.291,0,5,5,5,5,0,0,180.111,0,6,6,6,6,94,2,1,1,1,2,1,2,2,4,5,4,4,4,1,4,4,2,1,2,4,5,5,5,5,5,5,5,5,5,4,1,3,1
2018-12-05 21:28:02,2018-12-05 21:40:02,0,*******,100,719,1,2018-12-05 21:40:03,R_qIROms3Eo8VcJ21,*******,*******,*******,*******,*******,*******,anonymous,EN,1,To build a home,The cinematic Orchestra,5bdcb3f9a2016000011c94f6,1,1,2,1,148.874,148.874,149.95,1,1,3,5,2,0,0,180.113,0,2,2,6,5,66,2,1,2,2,2,1,2,2,1,2,2,2,3,3,2,3,3,2,1,2,2,3,4,4,3,3,3,3,3,1,0,4,4
2018-12-05 21:29:17,2018-12-05 21:40:15,0,*******,100,658,1,2018-12-05 21:40:16,R_3RvyQOA7qpVm3lj,*******,*******,*******,*******,*******,*******,anonymous,EN,1,End of the road,Boys to men,5c010d50f01c9f0001125027,4,1,3,2,146.414,146.414,147.773,1,4,2,4,3,0,0,180.014,0,4,4,3,3,26,2,2,1,1,1,1,2,2,4,4,4,5,3,4,4,5,2,2,5,5,4,3,4,4,4,4,4,4,2,8,1,2,1
2018-12-05 21:27:41,2018-12-05 21:40:17,0,*******,100,755,1,2018-12-05 21:40:17,R_1eF7Dd0I5MJ0giE,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Christmas shoes,NewSong,5aeaefbd5c78ab000105d56f,1,1,1,1,0,0,139.91,0,1,1,1,1,0,0,181.601,0,1,2,2,2,20,2,2,2,1,1,1,2,2,2,4,2,4,4,4,4,4,2,4,3,4,1,1,1,1,4,4,1,2,1,4,1,2,1
2018-12-05 21:31:05,2018-12-05 21:42:46,0,*******,100,701,1,2018-12-05 21:42:46,R_1mPDBfZckeNtKce,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Strawberry Swing,Coldplay,5bec19ceaec9ef0001e9ec66,5,1,3,5,0,0,139.989,0,5,3,5,5,0,0,180.01,0,4,4,6,3,82,2,1,1,2,1,1,2,1,4,4,4,5,5,3,4,4,2,2,3,4,3,4,4,2,4,3,2,4,4,7,0,5,2
2018-12-05 21:31:48,2018-12-05 21:44:09,0,*******,100,740,1,2018-12-05 21:44:10,R_3PHqucLGc5e4eP9,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Asleep,The Smiths,5bfd6bb2f685500001723141,4,1,2,3,140.715,140.715,145.963,1,4,1,2,3,3.856,171.237,180.048,2,5,1,2,3,92,2,2,2,1,1,1,2,2,4,5,2,2,4,2,4,3,4,2,1,3,4,4,5,4,5,3,3,4,2,2,1,4,4
2018-12-05 21:34:36,2018-12-05 21:46:01,0,*******,100,685,1,2018-12-05 21:46:02,R_2tyCpaKOLsrd93z,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Lucid Dreams,Juice Wrld,5bfddf9ba1d4350001787f0d,5,4,6,5,151.719,151.719,152.215,1,3,7,7,3,0,0,180.048,0,6,6,7,6,100,2,1,1,1,2,1,2,2,4,5,4,5,4,2,4,5,1,2,4,5,3,5,5,3,5,4,5,5,5,1,0,8,4
2018-12-05 21:36:28,2018-12-05 21:48:46,0,*******,100,737,1,2018-12-05 21:48:46,R_1C9GHxtoQeQ7xUt,*******,*******,*******,*******,*******,*******,anonymous,EN,1,hurt,johnny cash,5abba8cde1099600016a21d0,3,4,5,4,75.892,75.892,140.413,1,5,6,6,5,0,0,180.108,0,6,6,7,5,55,2,1,2,1,2,1,2,2,2,2,2,4,2,4,2,4,4,4,2,2,4,4,4,4,4,4,4,4,4,6,0,4,1
2018-12-05 21:38:37,2018-12-05 21:50:19,0,*******,100,702,1,2018-12-05 21:50:20,R_1LpoBiNSi8UcenU,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Wish you were here,Pink Floyd,5a6c72c8d5d4cb0001d65db9,2,1,2,2,0,0,142.265,0,2,1,2,2,0,0,181.975,0,2,2,3,3,76,2,1,1,1,1,1,2,2,2,4,2,4,4,1,4,4,1,2,4,4,4,4,4,5,5,5,4,5,3,2,0,4,4
2018-12-05 21:37:03,2018-12-05 21:50:48,0,*******,100,824,1,2018-12-05 21:50:48,R_29df3qLqgiruoQ1,*******,*******,*******,*******,*******,*******,anonymous,EN,1,How to Save a Life,The Fray,59f9c7da8a2d3d00012c19fd,2,1,3,3,17.019,17.664,144.137,2,2,2,4,3,24.14,162.305,181.149,4,4,4,5,4,12,2,1,1,1,1,1,2,1,4,5,4,4,5,1,5,5,5,2,4,4,3,3,3,4,2,4,2,3,2,3,1,2,2
2018-12-05 21:39:34,2018-12-05 21:51:54,0,*******,100,740,1,2018-12-05 21:51:55,R_2aqSJ5xI9i5M4gZ,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Stop Crying Your Heart Out,Oasis,5b4ce4c8aad40700014ac066,2,1,1,2,0,0,140.425,0,1,1,2,1,0,0,181.651,0,1,4,4,1,93,2,2,1,1,2,1,2,2,3,1,5,1,3,4,4,1,3,2,1,1,1,1,1,4,4,2,3,4,1,2,0,3,1
2018-12-05 21:41:23,2018-12-05 21:52:38,0,*******,100,674,1,2018-12-05 21:52:38,R_25TLOwv9H7QNogg,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Ashes To Ashes,David Bowie,5901cd8967062500015e0d0b,1,1,1,1,0,0,176.934,0,1,1,3,1,0,0,181.362,0,1,1,2,1,61,2,1,2,2,1,1,2,2,4,5,5,5,5,1,5,5,1,1,5,5,4,3,3,4,4,5,3,4,2,4,1,3,3
2018-12-05 21:34:38,2018-12-05 21:53:02,0,*******,100,1103,1,2018-12-05 21:53:03,R_1rvLR0uGdFgFO16,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Human,The Killers,5b9900a5c2cde600018ad6d4,2,3,2,3,0,0,138.636,0,2,3,3,3,0,0,181.134,0,2,3,3,2,0,1,1,1,2,1,2,2,2,3,4,4,4,2,4,4,5,3,4,5,2,1,1,4,4,4,3,1,4,1,7,1,3,2
2018-12-05 21:45:31,2018-12-05 21:53:53,0,*******,100,502,1,2018-12-05 21:53:54,R_2azbCVc5DDdDYuY,*******,*******,*******,*******,*******,*******,anonymous,EN,1,i'll never love again,lady gaga,5b737a81f80f680001b60f85,7,2,7,7,0,0,136.818,0,7,5,7,7,169.478,169.478,180.112,1,7,7,7,7,100,1,1,1,1,1,1,2,2,5,5,5,5,5,1,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,4,1,6,1
2018-12-05 21:38:43,2018-12-05 21:54:00,0,*******,100,916,1,2018-12-05 21:54:00,R_28Mdioz5iDsn5ZZ,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Burn,Lin Manuel Miranda (Hamilton),5a5a5960f6c5170001950132,3,1,2,3,5.676,142.287,143.629,2,4,4,4,3,0,0,181.682,0,4,3,3,2,61,2,1,2,1,1,1,1,2,4,5,4,5,5,1,4,5,2,1,4,5,1,1,1,1,1,1,1,2,1,5,1,5,1
2018-12-05 21:44:03,2018-12-05 21:54:10,0,*******,100,607,1,2018-12-05 21:54:10,R_1IXHe6oAwUPYlzx,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Lies,Evanescence,5ba8aef5e613ad00015ef559,4,1,1,3,0,0,138.938,0,3,5,5,2,164.377,164.377,180.115,1,3,5,5,2,18,2,1,1,1,1,2,2,2,5,5,5,5,5,1,5,5,1,1,5,5,3,3,3,3,3,3,3,3,1,5,0,1,5
2018-12-05 21:43:28,2018-12-05 21:54:44,0,*******,100,676,1,2018-12-05 21:54:44,R_28LL5WDzjqLgwAb,*******,*******,*******,*******,*******,*******,anonymous,EN,1,ill see you again,Westlife,5bac9ba5cd7115000189053d,1,3,1,1,0,0,130.99,0,2,6,6,6,0,0,180.023,0,7,7,7,7,30,2,1,1,2,1,1,2,2,1,4,4,5,5,1,5,5,1,1,5,5,4,2,3,2,2,2,4,4,2,7,1,3,3
2018-12-05 21:21:53,2018-12-05 21:54:49,0,*******,100,1976,1,2018-12-05 21:54:49,R_1N34VvhCNIqeiJW,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Fix You,Coldplay,5bf53b3c87780800014ed5aa,3,1,1,2,0,0,344.983,0,3,1,2,2,43.429,43.429,180.101,1,4,1,2,1,70,1,1,1,1,2,1,2,1,4,3,4,4,4,2,3,4,2,2,2,4,4,4,5,2,4,4,4,4,2,2,0,3,1
2018-12-05 21:48:59,2018-12-05 21:59:30,0,*******,100,630,1,2018-12-05 21:59:30,R_1JEFjuDBdDCgcSG,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Pink,Millions Dream,59c2cf090c5fc80001194005,2,4,5,1,0,0,143.133,0,1,5,6,1,0,0,181.738,0,5,5,7,2,91,2,1,1,2,1,1,2,2,3,4,5,5,4,2,5,3,3,2,4,5,1,5,5,4,5,2,4,4,4,6,1,7,1
2018-12-05 21:57:28,2018-12-05 21:59:42,0,*******,100,133,1,2018-12-05 21:59:42,R_3qm49EyRP2fqq7m,*******,*******,*******,*******,*******,*******,anonymous,EN,2,teri meri prem kahahni,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-05 21:46:34,2018-12-05 22:00:45,0,*******,100,850,1,2018-12-05 22:00:45,R_1Q4z8trztLD1W1Y,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"John Wayne Gacy, Jr. ",Sufjan Stevens,5c06bca796378a00011949ee,2,1,2,2,0,0,141.723,0,2,2,2,2,0,0,181.48,0,2,2,3,3,60,2,2,2,1,1,1,1,2,4,5,4,4,5,1,4,4,1,2,4,4,4,2,4,3,4,4,2,2,1,6,0,2,3
2018-12-05 21:53:32,2018-12-05 22:04:40,0,*******,100,667,1,2018-12-05 22:04:40,R_22xGNpkLgmuwozM,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Breathe me,Sia,5bd9957a7351b50001b2c9ba,1,2,1,1,0,0,150.403,0,2,3,5,3,0,0,180.039,0,4,4,6,3,80,2,1,1,1,2,1,2,2,4,4,4,5,4,2,4,5,1,2,4,5,2,4,5,5,5,3,4,4,2,1,1,3,1
2018-12-05 21:52:26,2018-12-05 22:05:16,0,*******,100,770,1,2018-12-05 22:05:17,R_22QBgULAdyO9GzI,*******,*******,*******,*******,*******,*******,anonymous,EN,1,True Love Waits,Radiohead,5c07203bbea0690001b2c0df,4,1,2,2,0,0,143.193,0,4,5,5,2,0,0,180.043,0,6,3,5,4,91,2,2,1,1,1,1,2,2,4,5,4,4,4,2,5,4,3,2,2,2,5,5,5,5,5,5,2,5,2,8,0,7,6
2018-12-05 21:55:50,2018-12-05 22:05:38,0,*******,100,587,1,2018-12-05 22:05:38,R_ZftVD0Vk8yy5l9D,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Somewhere only we know,Lily Allen,5bfc412ce2541f0001d555a7,3,1,1,2,0,0,146.669,0,1,2,5,2,0,0,180.141,0,2,2,5,2,65,2,2,2,2,2,1,2,2,3,2,3,4,4,3,4,3,1,3,4,3,2,2,2,3,5,4,4,3,2,1,1,4,4
2018-12-05 21:54:10,2018-12-05 22:06:44,0,*******,100,754,1,2018-12-05 22:06:45,R_3DdyFObKvOSBrX3,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Love in a hopeless place,Rihanna,5bf040994863520001b1d402,2,1,4,4,35.202,134.632,135.068,2,2,2,5,5,96.196,165.405,181.577,13,4,1,5,5,4,1,1,1,2,1,1,2,2,4,4,4,5,3,2,4,4,2,2,4,4,4,4,4,4,4,5,5,4,1,6,0,4,1
2018-12-05 21:55:53,2018-12-05 22:07:23,0,*******,100,690,1,2018-12-05 22:07:24,R_1Cx5TEQzLQYKGwq,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Somewhere over the rainbow,Israel Kamakawiwoʻole,5aa93ccc873cda00012d240e,2,2,2,2,15.557,37.722,172.165,3,2,3,4,2,7.622,7.622,180.007,1,2,4,4,3,59,1,2,1,2,1,1,2,2,4,4,4,4,3,3,-99,4,3,3,4,3,4,4,4,2,4,4,3,3,3,5,1,3,3
2018-12-05 21:58:17,2018-12-05 22:10:38,0,*******,100,741,1,2018-12-05 22:10:39,R_3hAXrIK3PSAqs9R,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"Read All About It ",Emeli Sande,5be489f573c40300018c61ee,1,6,2,1,20.349,20.349,155.12,1,3,7,7,3,0,0,181.72,0,5,7,7,5,0,2,2,1,2,1,1,2,2,2,2,2,4,5,1,1,1,1,2,4,1,3,2,2,2,2,4,2,4,1,6,1,4,2
2018-12-05 21:56:31,2018-12-05 22:12:02,0,*******,100,931,1,2018-12-05 22:12:03,R_3lA07WhhEEQOrc5,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Crosses,Jose Gonzalez,5bfd5b4806c0910001be2fb2,3,1,2,4,4.899,155.422,156.767,2,4,3,5,4,0,0,180.114,0,5,3,5,6,71,2,1,2,1,1,1,2,2,4,5,4,4,5,1,4,4,1,2,4,4,4,4,4,5,5,3,2,4,1,2,1,6,4
2018-12-05 22:03:05,2018-12-05 22:12:39,0,*******,100,573,1,2018-12-05 22:12:39,R_2QlK17dUIm7iwVb,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Floating in the Forth,Frightened Rabbit,5bcdbd304552d90001e5394f,1,1,1,1,0,0,147.414,0,1,2,2,1,0,0,181.181,0,1,5,5,2,87,1,1,1,1,1,1,2,2,2,2,3,2,2,3,3,2,3,4,4,3,4,5,5,5,5,4,2,4,1,6,0,3,3
2018-12-05 22:03:38,2018-12-05 22:13:28,0,*******,100,590,1,2018-12-05 22:13:29,R_3OkUCadO2rbG9PM,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Friends in low places,Gareth Brooks,5be0b01b030a2d0001e5523e,1,1,2,2,142.388,142.388,142.772,1,1,1,2,2,0,0,180.207,0,2,2,3,2,59,2,1,1,1,1,1,2,2,4,4,4,4,4,2,4,4,2,2,4,3,4,4,4,4,4,4,4,4,4,6,1,3,2
2018-12-05 21:59:08,2018-12-05 22:13:41,0,*******,100,873,1,2018-12-05 22:13:42,R_295hXIvgzXL8hwq,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Dancing On My Own,Calum Scott,5b610fcedb56360001f52037,2,1,2,1,0,0,173.442,0,5,6,7,6,85.204,95.509,181.206,3,7,5,6,5,83,2,1,2,1,2,1,1,2,4,3,3,4,4,2,4,4,2,2,2,3,4,4,4,4,5,3,2,4,1,4,1,2,4
2018-12-05 21:59:36,2018-12-05 22:15:02,0,*******,100,926,1,2018-12-05 22:15:02,R_1CkFC4pgUrSOZI1,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Bruises,Lewis capaldi,5994686cf9db7d00018957ac,3,5,2,1,148.485,148.485,149.235,1,2,5,2,3,1.397,117.038,180.119,4,2,5,3,3,88,2,1,2,2,2,1,1,2,3,2,2,3,4,4,4,3,3,2,4,2,1,2,3,4,3,4,3,2,4,3,1,2,3
2018-12-05 22:00:05,2018-12-05 22:15:39,0,*******,100,934,1,2018-12-05 22:15:40,R_27eqtuDbmqHYUwU,*******,*******,*******,*******,*******,*******,anonymous,EN,1,My Immortal,Amy Lee,5babb5983ccfc50001e8ac23,4,4,4,4,1.067,138.993,140.498,2,5,5,6,5,5.083,5.083,181.276,1,4,5,5,4,64,2,1,2,1,1,1,2,2,4,4,4,4,4,2,4,4,2,2,4,4,4,4,4,4,4,4,3,4,4,5,0,2,1
2018-12-05 22:04:20,2018-12-05 22:16:12,0,*******,100,711,1,2018-12-05 22:16:13,R_277LMYB4XqTWmwE,*******,*******,*******,*******,*******,*******,anonymous,EN,1,A change of heart,the 1975,5ab254f5da23f1000125f625,2,2,2,1,1.594,142.325,148.787,4,2,2,4,1,2.899,149.656,181.53,6,4,4,4,2,25,1,1,2,1,2,2,2,1,2,4,2,3,2,3,4,5,4,4,4,3,4,3,4,3,2,4,4,2,4,3,1,5,3
2018-12-05 22:05:59,2018-12-05 22:16:17,0,*******,100,618,1,2018-12-05 22:16:17,R_3DunuzL9RXWxGK7,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Youll be in my heart,phil collins,5bce5da60f10750001d834c3,5,4,5,5,11.254,146.168,148.474,2,6,6,6,6,34.172,143.275,180.005,2,7,7,6,6,100,1,1,1,1,2,1,1,1,4,4,5,4,3,2,4,4,2,1,2,2,4,5,5,5,5,5,5,4,5,5,1,7,1
2018-12-05 22:04:17,2018-12-05 22:17:51,0,*******,100,813,1,2018-12-05 22:17:51,R_3plsPmiPKEgLm78,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Into Dust,Mazzy Star,5bbb7561816abf0001abe9d0,5,1,4,5,129.189,131.46,133.242,2,5,3,6,5,98.839,150.336,180.196,9,7,4,6,7,100,2,2,1,1,1,1,1,2,5,5,5,5,5,1,5,5,1,4,5,4,4,5,5,5,5,5,5,5,1,8,1,6,7
2018-12-05 21:57:06,2018-12-05 22:18:15,0,*******,100,1269,1,2018-12-05 22:18:16,R_vuyVulijg9DitYB,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Concrete angel,Martina McBride,5984fe38e707360001a64336,2,1,1,1,11.765,11.996,143.836,2,3,5,6,2,0,0,181.295,0,4,5,6,2,84,1,1,1,1,1,1,2,2,2,4,4,2,4,3,4,4,3,2,2,4,5,5,4,5,5,5,4,5,4,3,1,7,4
2018-12-05 22:05:02,2018-12-05 22:22:18,0,*******,100,1035,1,2018-12-05 22:22:18,R_2U6laOcPhxEVhod,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Lost without you,Freya ridings,5bcb80ed682ec100018b7f7e,4,1,3,5,0,0,140.559,0,4,1,3,4,47.832,128.313,180.217,7,5,5,5,5,17,2,1,2,1,2,1,2,2,5,5,5,5,5,1,5,5,5,1,5,4,2,3,2,2,1,2,2,2,2,7,1,2,1
2018-12-05 22:15:40,2018-12-05 22:26:07,0,*******,100,627,1,2018-12-05 22:26:07,R_2DY4JMJv5Gh1l1J,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Angels,Robbie Williams,5bec90e460b4520001e2e6cf,1,1,1,1,0,0,132.518,0,1,3,3,1,0,0,180.067,0,2,3,4,1,30,2,1,1,2,1,1,2,2,3,4,4,4,4,2,4,4,4,3,4,2,5,4,4,3,4,5,2,5,2,6,1,3,2
2018-12-05 22:14:44,2018-12-05 22:27:41,0,*******,100,777,1,2018-12-05 22:27:42,R_1jcFGC1p6RDgXKh,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"It will be alright ","Dean Lewis ",5bbfd0529bc3560001079d15,4,3,5,5,141.307,141.307,145.101,1,3,3,6,5,0,0,180.023,0,6,4,5,6,82,2,1,1,2,1,1,2,2,5,4,5,5,4,1,4,4,2,1,4,4,4,4,3,3,4,5,4,5,4,3,1,4,1
2018-12-05 22:20:31,2018-12-05 22:31:15,0,*******,100,643,1,2018-12-05 22:31:15,R_2SxCiJsj89gFOIy,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Don't Go Away,Oasis,5bd99c24b341a4000153e579,1,1,1,1,38.985,60.755,256.734,14,3,5,5,4,0,0,180.21,0,3,2,2,3,75,2,1,1,1,1,1,2,1,3,4,4,4,4,2,4,2,3,4,3,3,5,3,4,3,4,4,4,5,4,5,0,5,1
2018-12-05 21:57:59,2018-12-05 22:31:16,0,*******,100,1997,1,2018-12-05 22:31:17,R_2SqLOyp9dESXFz2,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Dancing in the sky,Danii & lizzy,5982fda1842a73000130a070,2,3,1,1,0,0,141.995,0,2,4,6,2,0,0,181.77,0,5,5,6,4,69,1,1,1,1,1,1,2,2,4,4,3,3,3,3,3,2,4,4,3,4,2,4,2,3,4,2,4,3,3,8,0,4,1
2018-12-05 22:19:41,2018-12-05 22:32:23,0,*******,100,761,1,2018-12-05 22:32:23,R_30wbAdOH6RofAnw,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Don't Look Back in Anger,Oasis,5bf06a622d982b000105d5ca,2,3,3,2,0,0,151.528,0,2,4,5,2,0,0,180.115,0,3,5,5,4,81,2,1,1,2,1,1,2,2,5,4,4,5,5,2,4,5,2,1,5,4,2,3,2,1,4,2,1,2,1,2,0,4,4
2018-12-05 22:08:52,2018-12-05 22:32:36,0,*******,100,1423,1,2018-12-05 22:32:36,R_2yjb0oujezS4d0q,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Seigfried,Frank Ocean,5beb4a3129a0d600015d7d41,2,1,2,1,0,0,165.823,0,1,3,5,2,1.653,114.843,180.066,7,5,1,5,5,87,2,2,1,1,1,1,2,2,2,2,4,4,2,4,2,4,4,4,4,1,2,4,4,4,4,4,4,4,4,4,0,4,5
2018-12-05 22:19:45,2018-12-05 22:32:39,0,*******,100,773,1,2018-12-05 22:32:39,R_xilLVYb3WCYKm65,*******,*******,*******,*******,*******,*******,anonymous,EN,1,moonlight sonta,debussy,5bff08385388d300017e4fe7,5,3,3,3,96.519,97.248,238.937,3,3,6,6,3,0,0,181.124,0,6,6,6,4,71,1,1,1,1,2,1,2,2,3,4,4,4,4,2,3,4,3,3,3,4,4,4,5,5,5,5,5,4,4,1,1,8,3
2018-12-05 22:23:50,2018-12-05 22:34:14,0,*******,100,623,1,2018-12-05 22:34:14,R_2aXf4DAlpKg0hcI,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Maybe,Yiruma,5bd5f634196ec7000134f629,1,1,2,2,0,0,168.716,0,3,5,5,4,0,0,180.073,0,3,4,5,4,72,2,1,1,1,2,1,2,2,4,4,4,4,4,2,4,4,2,2,4,4,4,4,4,3,5,5,4,5,2,4,1,2,5
2018-12-05 22:30:00,2018-12-05 22:38:05,0,*******,100,484,1,2018-12-05 22:38:05,R_12m5RFVUO1NmQQv,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Let Her Go,Passenger,5bf3e74c61e3360001be1bf0,4,1,2,1,0,0,140.832,0,4,3,3,2,0,0,180.01,0,5,3,4,3,73,2,2,1,1,1,1,2,2,4,5,5,5,5,1,4,5,1,1,5,5,2,4,4,4,5,4,5,4,4,8,1,3,7
2018-12-05 22:28:24,2018-12-05 22:41:44,0,*******,100,800,1,2018-12-05 22:41:44,R_XvWtmdKyJsd1w1r,*******,*******,*******,*******,*******,*******,anonymous,EN,1,All I want,Kodaline,5b71daf67195d9000106ab8c,4,1,6,7,50.429,109.751,258.252,18,3,6,6,6,0,0,180.028,0,4,1,7,6,76,1,1,1,2,1,1,1,2,3,4,4,1,4,3,4,3,2,3,1,1,2,2,2,2,2,1,1,1,1,2,1,3,1
2018-12-05 22:35:45,2018-12-05 22:46:11,0,*******,100,626,1,2018-12-05 22:46:12,R_33wBm7g1C6K4wE7,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Dosed,Red Hot Chili Peppers,5928456490767e0001e869a3,2,2,2,2,156.351,158.287,160.415,2,3,2,3,2,0,0,180.146,0,2,2,2,2,31,2,2,2,2,2,2,2,2,3,4,3,4,4,3,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,6,1,2,1
2018-12-05 22:11:02,2018-12-05 22:57:46,0,*******,100,2804,1,2018-12-05 22:57:47,R_3eh5j0dvtdwyruk,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Back to december,Taylor swift,5bfd4190d17b930001065adb,5,3,2,6,0,0,278.824,0,2,6,6,6,0,0,180.131,0,6,3,5,6,77,2,1,1,2,1,1,1,2,5,5,5,5,5,1,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,3,3
2018-12-05 22:51:27,2018-12-05 23:03:03,0,*******,100,695,1,2018-12-05 23:03:04,R_3EEZn3s856k4UN2,*******,*******,*******,*******,*******,*******,anonymous,EN,1,I'll Never Love Again,Lady Gaga,5b632269f4db970001229050,3,1,1,3,0,0,142.183,0,3,7,7,3,0,0,181.51,0,4,7,7,5,100,2,1,1,1,1,1,2,2,4,5,4,5,5,1,5,4,1,2,4,5,5,5,5,5,5,5,5,5,5,3,1,2,6
2018-12-05 22:50:37,2018-12-05 23:07:30,0,*******,100,1012,1,2018-12-05 23:07:30,R_0ety5HI8T4Ysmc1,*******,*******,*******,*******,*******,*******,anonymous,EN,1," Ghibli Music ",do not know,5a62141f13898300014b1ea6,1,1,1,1,0,0,183.76,0,5,5,5,5,0,0,180.067,0,3,3,3,3,73,2,1,2,2,1,1,2,1,3,3,4,4,4,1,4,4,1,1,3,4,5,5,5,5,5,5,3,5,3,5,1,4,1
